Tenure Months,Total Charges,Churn Value,Churn Score,CLTV,Geo Cluster,Gender_Male,Senior Citizen_Yes,Partner_Yes,Dependents_Yes,Phone Service_Yes,Multiple Lines_Yes,Internet Service_Fiber optic,Internet Service_No,Online Security_Yes,Online Backup_Yes,Device Protection_Yes,Tech Support_Yes,Streaming TV_Yes,Streaming Movies_Yes,Contract_encoded
45,4154,0,31,2309,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
51,263,0,39,5644,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0
75,4453,0,21,4785,1,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1
58,1509,0,37,5704,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0
47,3569,0,27,2304,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,0
60,285,0,31,2638,1,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0
22,3465,0,30,5066,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,0
72,1148,0,11,5218,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
64,1014,0,23,3837,0,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0
16,1299,0,28,3065,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1
72,3553,0,26,2859,1,0,1,0,0,1,0,1,1,0,1,1,1,1,0,1
47,3148,0,33,3522,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1
21,759,0,20,4744,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1
37,3926,0,22,5642,0,1,1,0,1,1,0,0,1,0,1,0,1,1,1,1
58,442,0,10,3791,0,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0
53,4315,0,22,3905,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0
30,463,0,34,2982,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1
20,1862,0,29,4149,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0
49,920,0,17,3777,0,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0
75,965,0,17,3447,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0
64,1040,0,18,5537,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,1
47,452,0,17,5154,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1
31,4191,0,25,5415,0,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0
72,807,0,17,3238,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0
61,4854,0,24,3709,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0
59,2866,0,30,4029,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0
66,4781,0,26,4821,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0
38,1584,0,49,3533,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0
21,3268,0,22,2297,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0
16,3782,0,48,5671,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0
28,2585,0,26,5202,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1
72,3276,0,20,5623,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0
28,4553,0,38,4725,1,0,1,0,0,1,1,0,1,1,1,0,0,1,1,0
40,1980,0,34,2257,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1
44,2178,0,16,5687,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1
53,3619,0,46,5410,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0
41,2650,0,49,2887,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
25,594,0,14,3726,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1
71,1885,0,49,3529,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0
57,4548,0,17,5654,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1
38,1524,0,16,2605,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1
55,3058,0,46,2303,1,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1
70,595,0,31,3283,1,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1
54,4894,0,40,4432,0,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1
50,1979,0,22,2600,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1
21,3895,0,22,5181,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1
15,1515,0,29,5791,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0
52,3440,0,30,2656,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0
63,2216,0,22,2952,1,1,1,0,1,0,1,0,1,1,1,1,0,0,1,1
59,4766,0,37,5442,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1
41,2058,0,22,2947,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0
15,231,0,29,4745,0,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0
19,2508,0,41,3889,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0
65,3047,0,37,2884,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0
20,2038,0,15,2332,1,0,1,1,0,1,0,1,1,0,1,0,0,1,0,1
36,2473,0,32,3991,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1
74,4153,0,48,2646,1,1,0,1,1,0,1,1,0,0,0,1,0,1,1,1
56,1100,0,30,2614,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,1
55,3004,0,25,3077,0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,1
37,2965,0,32,2447,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1
50,154,0,37,2652,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0
73,1695,0,45,2371,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1
63,2839,0,13,4853,0,0,0,1,1,1,0,1,1,1,0,0,1,1,1,0
65,1058,0,30,2573,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0
48,4951,0,49,2721,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1
45,3905,0,29,5131,1,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1
39,1433,0,15,4957,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1
45,608,0,30,5078,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0
75,2081,0,39,2917,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,0
21,2885,0,46,5644,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0
65,1811,0,49,5699,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,1
39,1754,0,24,4151,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0
61,2069,0,13,3482,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1
33,389,0,15,4050,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1
34,2623,0,45,5986,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0
32,2782,0,45,4196,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1
71,1496,0,45,3082,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1,1
50,4246,0,47,2834,1,1,0,0,1,1,1,0,1,1,0,0,0,1,1,0
28,3804,0,34,4447,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1
73,1321,0,29,5474,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,1
24,1836,0,48,5192,0,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0
38,2920,0,42,3852,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0
61,4155,0,33,4653,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0
20,2128,0,47,3876,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
45,4171,0,18,5902,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0
72,4141,0,47,4203,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1
34,4378,0,42,3739,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,1
15,1918,0,39,2805,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1
74,2945,0,24,3078,0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,0
58,2451,0,30,5909,1,0,1,0,1,1,0,1,0,1,1,0,0,1,1,0
72,4181,0,17,2880,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0
64,2462,0,39,4789,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1
67,3172,0,42,5082,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1
16,3447,0,12,5403,1,1,0,0,0,0,1,1,1,0,1,1,0,1,1,1
27,1782,0,19,3001,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1
21,1293,0,37,2817,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
34,813,0,36,3556,1,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0
73,1667,0,13,2548,1,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0
47,4275,0,16,2540,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1
21,2352,0,19,3553,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1
39,3910,0,45,4795,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1
64,933,0,11,4679,1,0,1,0,0,1,1,0,1,0,1,1,1,1,0,1
50,1040,0,29,2328,1,0,0,0,1,1,1,0,1,1,1,0,1,1,0,1
44,581,0,11,4181,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1
62,2491,0,35,2718,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0
45,3080,0,23,3679,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,0
27,1848,0,34,5538,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1
43,4635,0,40,4144,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0
65,2132,0,43,5855,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0
31,1765,0,37,3528,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,0
46,1456,0,37,2432,1,1,1,1,0,0,1,0,1,0,1,0,1,1,0,0
42,4910,0,25,2364,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1
23,3869,0,13,4793,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1
57,4512,0,42,4240,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0
71,1142,0,17,2336,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1
22,1180,0,31,3918,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0
23,961,0,50,4984,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0
26,546,0,29,2819,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1
20,606,0,24,5728,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1
28,885,0,37,4974,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0
48,1823,0,44,4665,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1
23,1475,0,30,5097,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0
62,1651,0,20,5996,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0
15,3459,0,32,2240,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1
22,3469,0,31,3257,1,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0
17,3205,0,10,4272,0,0,1,1,0,0,1,1,1,0,0,1,1,0,1,1
61,1584,0,29,5412,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0
71,2802,0,45,5420,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
62,3880,0,24,3567,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0
30,4376,0,45,2973,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1
44,1028,0,33,4025,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1
69,4417,0,32,4693,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1
23,1169,0,44,5761,1,1,1,0,0,1,0,1,0,0,1,1,1,1,0,0
20,683,0,25,5917,1,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0
69,1429,0,21,3725,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0
35,1608,0,10,3417,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0
36,1605,0,36,2828,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1
17,4085,0,25,2637,1,0,1,1,1,0,1,0,0,1,0,1,0,1,1,1
52,1019,0,41,3933,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0
39,4975,0,26,2475,1,0,1,1,1,1,1,0,1,0,0,1,0,0,1,1
59,1671,0,48,3203,0,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1
67,4611,0,13,2367,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
58,1643,0,50,3623,0,1,0,0,0,1,0,0,0,1,1,1,1,0,1,1
67,3693,0,18,3554,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1
64,3620,0,29,4252,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0
44,4360,0,36,4612,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0
36,1602,0,32,5943,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1
60,888,0,20,3271,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0
27,1194,0,20,3343,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1
61,4504,0,13,5659,1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0
25,3377,0,27,4560,1,0,0,1,0,1,0,1,0,1,1,1,0,0,1,1
19,1537,0,33,4817,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0
15,3454,0,29,3905,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0
23,4356,0,33,3607,1,0,0,1,1,1,0,1,1,0,1,0,0,1,1,0
35,1139,0,23,4133,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0
73,1559,0,37,3915,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,1
55,205,0,46,4698,0,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1
40,4364,0,27,3107,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1
46,3473,0,25,2351,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,1
47,978,0,21,2948,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0
59,480,0,41,4904,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0
28,871,0,27,3578,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0
19,700,0,19,2956,1,1,0,0,0,1,0,1,1,0,1,0,0,1,1,1
22,2215,0,16,3387,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1
68,291,0,38,3992,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0
41,3456,0,14,2769,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
18,3852,0,47,3657,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0
49,374,0,29,3436,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0
41,1528,0,40,5468,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1
31,2779,0,26,3307,1,0,1,1,0,0,1,0,1,1,1,1,1,0,0,1
63,4357,0,11,5435,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0
44,1698,0,10,2584,1,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0
65,2273,0,36,4779,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1
53,4437,0,39,5098,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0
48,2444,0,11,3219,1,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1
66,4097,0,25,4959,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0
23,1449,0,32,5834,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0
22,534,0,29,4117,0,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0
25,4517,0,20,4251,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1
67,2000,0,40,5228,1,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0
35,4379,0,49,3044,1,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0
40,4199,0,25,4893,1,0,0,1,0,1,1,0,1,0,1,1,1,1,0,1
48,4306,0,29,5079,1,0,1,0,1,1,1,0,1,0,1,1,1,1,0,1
69,3213,0,27,3896,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,1
66,4106,0,43,3712,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1
64,3434,0,33,4897,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,1
33,2767,0,21,4478,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1
71,4258,0,10,4973,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0
17,4375,0,33,5099,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1
40,1284,0,23,2744,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0
69,3571,0,39,4883,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0
64,1418,0,12,5789,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0
43,1837,0,30,5791,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1
21,2723,0,30,3142,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0
68,3239,0,13,5569,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1
24,953,0,20,4805,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1
64,1831,0,35,5575,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0
70,4595,0,15,2627,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1
37,4258,0,40,4400,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
68,4363,0,19,3572,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0
25,1443,0,30,2468,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,1
64,2469,0,23,2870,0,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1
54,4786,0,12,4611,0,1,1,0,0,1,1,0,1,1,0,1,0,0,1,1
61,203,0,37,4569,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
73,2027,0,18,4855,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1
69,2312,0,48,3015,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1
37,1757,0,19,2551,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1
66,2509,0,41,3129,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,1
58,429,0,31,3888,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1
62,1761,0,15,4112,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1
21,1603,0,21,4633,0,1,1,0,0,1,1,0,1,0,1,0,1,1,1,0
42,950,0,30,2870,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1
25,3913,0,36,4806,1,1,0,1,0,1,1,1,0,1,0,0,1,0,1,1
69,2735,0,28,3586,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1
48,2100,0,34,4385,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0
61,3580,0,48,5487,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1
54,2523,0,33,5318,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0
16,3853,0,15,3459,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1
55,3240,0,11,4997,0,0,1,0,1,0,0,1,1,0,1,1,1,0,1,1
45,1952,0,31,5531,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0
55,4144,0,48,3891,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0
58,4787,0,11,2538,1,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1
41,1299,0,13,5399,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1
56,2192,0,48,4101,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1
71,933,0,23,4034,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0
73,3973,0,33,5892,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1
46,4526,0,12,5762,0,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1
50,4186,0,28,4514,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
58,1257,0,39,3839,1,0,1,0,1,0,0,1,1,1,1,0,1,0,1,1
45,1080,0,35,3860,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,1
43,4787,0,18,2684,0,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0
53,3342,0,27,4601,0,1,0,1,1,0,0,1,0,0,1,1,0,1,1,1
16,157,0,44,5989,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1
37,956,0,15,3702,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0
64,2357,0,24,3461,1,0,1,0,0,0,1,1,1,0,1,0,1,1,0,1
25,4220,0,45,4191,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1
72,2421,0,46,3250,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0
65,282,0,27,5631,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0
42,1073,0,48,5677,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0
68,2625,0,28,4280,0,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0
15,603,0,10,4169,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1
63,2959,0,37,4009,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1
60,297,0,10,3589,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0
42,2822,0,24,2654,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1
60,3623,0,45,4940,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1,0
69,1366,0,15,5421,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0
38,3506,0,46,4773,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0
34,4938,0,12,4960,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0
62,2450,0,19,2227,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1
33,1857,0,45,2983,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1
47,3776,0,46,4572,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
37,4652,0,39,3317,0,1,1,1,0,0,1,1,0,1,1,0,0,0,1,1
21,181,0,46,3466,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0
58,2463,0,47,4446,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1
50,3689,0,28,5923,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0
45,3589,0,41,2727,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1
36,2924,0,34,5068,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1
38,3781,0,47,3912,0,1,1,1,1,0,0,1,0,1,0,0,1,1,0,0
32,2027,0,40,3990,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
67,2629,0,25,2830,0,0,1,0,1,0,1,1,0,1,1,0,0,1,1,0
60,1291,0,13,3833,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1
37,394,0,38,2867,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,1
52,215,0,30,4806,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0
36,4302,0,46,5915,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0
39,4887,0,22,4319,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
48,1459,0,37,5825,0,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1
64,2040,0,42,4331,1,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1
54,685,0,30,2978,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0
17,2288,0,13,3774,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0
26,1031,0,40,5771,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
66,3232,0,22,3616,1,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0
15,1059,0,32,3199,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0
59,3617,0,41,5689,1,0,1,1,1,0,0,0,1,0,1,0,1,1,0,0
51,4174,0,28,2340,1,1,0,1,1,0,1,0,1,0,0,1,1,1,1,0
70,3310,0,41,3053,1,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1
37,3677,0,40,2416,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
22,1355,0,49,5044,1,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0
59,2630,0,36,3438,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0
34,276,0,38,5516,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,0
32,1142,0,35,4147,1,1,1,1,0,1,1,1,0,1,0,0,1,0,1,1
59,3664,0,25,3387,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1
59,2802,0,48,4243,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1
16,492,0,41,4270,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
32,1725,0,16,4304,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1
36,4740,0,22,2716,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1
55,749,0,38,4306,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1
18,2491,0,16,2728,1,0,0,1,1,0,0,0,1,1,1,0,1,1,0,1
68,3702,0,31,2430,1,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0
30,2155,0,21,5441,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1
19,2686,0,27,4797,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1
64,1418,0,47,3628,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0
31,1630,0,28,2586,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0
51,1044,0,25,3549,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1
71,4578,0,24,4658,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,0
73,177,0,33,2800,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1
28,3343,0,39,5444,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
64,3658,0,27,4891,1,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0
29,2743,0,37,5204,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1
68,4436,0,29,2925,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
22,3151,0,26,3527,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
23,3768,0,25,3406,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0
71,464,0,49,5403,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0
23,3006,0,23,2322,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1
18,2235,0,47,4737,1,1,0,1,0,0,1,1,1,1,0,0,1,0,1,1
65,1249,0,25,4610,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0
50,948,0,45,2962,1,0,0,1,1,1,1,0,1,1,0,1,0,0,1,0
47,784,0,17,3738,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1
18,3745,0,30,4167,1,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0
53,3444,0,16,5787,0,1,0,1,0,0,1,0,0,1,0,1,1,1,1,1
43,1350,0,17,3845,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,1
70,4327,0,45,5840,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0
31,2549,0,45,4410,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0
65,4573,0,28,3570,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0
71,192,0,30,4616,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0
67,4503,0,45,2912,1,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0
